Reference	Position	ErrorFrequency
tRNA-Asp-GTC-1-7	18	0.0
tRNA-Asp-GTC-1-7	19	0.0
tRNA-Asp-GTC-1-7	20	0.0
tRNA-Asp-GTC-1-7	21	0.007575757575757576
tRNA-Asp-GTC-1-7	22	0.047244094488188976
tRNA-Asp-GTC-1-7	23	0.007575757575757576
tRNA-Asp-GTC-1-7	24	1.0
tRNA-Asp-GTC-1-7	25	0.05185185185185185
tRNA-Asp-GTC-1-7	26	0.03676470588235294
tRNA-Asp-GTC-1-7	27	0.02127659574468085
tRNA-Asp-GTC-1-7	28	0.08088235294117647
tRNA-Asp-GTC-1-7	29	0.02027027027027027
tRNA-Asp-GTC-1-7	30	0.013605442176870748
tRNA-Asp-GTC-1-7	31	0.013333333333333334
tRNA-Asp-GTC-1-7	32	0.039735099337748346
tRNA-Asp-GTC-1-7	33	0.032679738562091505
tRNA-Asp-GTC-1-7	34	0.006535947712418301
tRNA-Asp-GTC-1-7	35	0.03305785123966942
tRNA-Asp-GTC-1-7	36	0.07801418439716312
tRNA-Asp-GTC-1-7	37	0.20666666666666667
tRNA-Asp-GTC-1-7	38	0.15894039735099338
tRNA-Asp-GTC-1-7	39	0.0759493670886076
tRNA-Asp-GTC-1-7	40	0.30128205128205127
tRNA-Asp-GTC-1-7	41	0.1935483870967742
tRNA-Asp-GTC-1-7	42	0.2857142857142857
tRNA-Asp-GTC-1-7	43	0.4691358024691358
tRNA-Asp-GTC-1-7	44	0.01818181818181818
tRNA-Asp-GTC-1-7	45	0.19393939393939394
tRNA-Asp-GTC-1-7	46	0.023809523809523808
tRNA-Asp-GTC-1-7	47	0.07926829268292683
tRNA-Asp-GTC-1-7	48	0.10179640718562874
tRNA-Asp-GTC-1-7	49	0.0783132530120482
tRNA-Asp-GTC-1-7	50	0.037037037037037035
tRNA-Asp-GTC-1-7	51	0.04790419161676647
tRNA-Asp-GTC-1-7	52	0.041916167664670656
tRNA-Asp-GTC-1-7	53	0.030120481927710843
tRNA-Asp-GTC-1-7	54	0.0718562874251497
tRNA-Asp-GTC-1-7	55	0.03614457831325301
tRNA-Asp-GTC-1-7	56	0.6078431372549019
tRNA-Asp-GTC-1-7	57	0.14906832298136646
tRNA-Asp-GTC-1-7	58	0.07407407407407407
tRNA-Asp-GTC-1-7	59	0.13291139240506328
tRNA-Asp-GTC-1-7	60	0.24161073825503357
tRNA-Asp-GTC-1-7	61	0.5359477124183006
tRNA-Asp-GTC-1-7	62	0.6506024096385542
tRNA-Asp-GTC-1-7	63	0.11242603550295859
tRNA-Asp-GTC-1-7	64	0.10119047619047619
tRNA-Asp-GTC-1-7	65	0.11515151515151516
tRNA-Asp-GTC-1-7	66	0.12941176470588237
tRNA-Asp-GTC-1-7	67	0.06470588235294118
tRNA-Asp-GTC-1-7	68	0.06470588235294118
tRNA-Asp-GTC-1-7	69	0.0
tRNA-Asp-GTC-1-7	70	0.01744186046511628
tRNA-Asp-GTC-1-7	71	0.15204678362573099
tRNA-Asp-GTC-1-7	72	0.057692307692307696
tRNA-Asp-GTC-1-7	73	0.18125
tRNA-Asp-GTC-1-7	74	0.05813953488372093
tRNA-Asp-GTC-1-7	75	0.040697674418604654
tRNA-Asp-GTC-1-7	76	0.1488095238095238
tRNA-Asp-GTC-1-7	77	0.3105590062111801
tRNA-Asp-GTC-1-7	78	0.7724550898203593
tRNA-Asp-GTC-1-7	79	0.011904761904761904
tRNA-Asp-GTC-1-7	80	0.12195121951219512
tRNA-Asp-GTC-1-7	81	0.11042944785276074
tRNA-Asp-GTC-1-7	82	0.33783783783783783
tRNA-Asp-GTC-1-7	83	0.2236024844720497
tRNA-Asp-GTC-1-7	84	0.07792207792207792
tRNA-Asp-GTC-1-7	85	0.017543859649122806
tRNA-Asp-GTC-1-7	86	0.048484848484848485
tRNA-Asp-GTC-1-7	87	0.05
tRNA-Asp-GTC-1-7	88	0.044585987261146494
tRNA-Asp-GTC-1-7	89	0.031055900621118012
tRNA-Asp-GTC-1-7	90	0.08029197080291971
tRNA-Asp-GTC-1-7	91	0.09868421052631579
tRNA-Asp-GTC-1-7	92	0.0880503144654088
tRNA-Asp-GTC-1-7	93	0.0392156862745098
tRNA-Asp-GTC-1-7	94	0.050955414012738856
tRNA-Asp-GTC-1-7	95	0.07236842105263158
tRNA-Asp-GTC-1-7	96	0.061224489795918366
tRNA-Asp-GTC-1-7	97	0.10948905109489052
tRNA-Asp-GTC-1-7	98	0.05128205128205128
tRNA-Asp-GTC-1-7	99	0.07894736842105263
tRNA-Asp-GTC-1-7	100	0.0472972972972973
tRNA-Asp-GTC-1-7	101	0.11333333333333333
tRNA-Asp-GTC-1-7	102	0.0273972602739726
tRNA-Asp-GTC-1-7	103	0.12403100775193798
tRNA-Asp-GTC-1-7	104	0.10236220472440945
tRNA-Asp-GTC-1-7	105	0.1487603305785124
tRNA-Asp-GTC-1-7	106	0.13008130081300814
tRNA-Asp-GTC-1-7	107	0.0743801652892562
tRNA-Asp-GTC-1-7	108	0.1
tRNA-Asp-GTC-1-7	109	0.17142857142857143
tRNA-Asp-GTC-1-7	110	0.09278350515463918
tRNA-Asp-GTC-1-7	111	0.5205479452054794
tRNA-Asp-GTC-1-7	112	0.3
tRNA-Asp-GTC-1-7	113	0.1518987341772152
tRNA-Asp-GTC-1-7	114	0.17105263157894737
tRNA-Asp-GTC-1-7	115	0.35135135135135137
tRNA-Asp-GTC-1-7	116	0.2535211267605634
tRNA-Asp-GTC-1-7	117	0.04
tRNA-Asp-GTC-1-7	118	0.13333333333333333
tRNA-Asp-GTC-1-7	119	0.08333333333333333
tRNA-Asp-GTC-1-7	120	0.0
tRNA-Asp-GTC-1-7	121	0.0
tRNA-Asp-GTC-1-7	122	0.020833333333333332
tRNA-Asp-GTC-1-7	123	0.02127659574468085
tRNA-Asp-GTC-1-7	124	0.044444444444444446
tRNA-Asp-GTC-1-7	125	0.023809523809523808
tRNA-Asp-GTC-1-7	126	0.0
tRNA-Asp-GTC-1-7	127	0.0
tRNA-Asp-GTC-1-7	128	0.0
tRNA-Asp-GTC-1-7	129	0.0
tRNA-Asp-GTC-1-8	1	0.0
tRNA-Asp-GTC-1-8	2	0.0
tRNA-Asp-GTC-1-8	3	0.0
tRNA-Asp-GTC-1-8	4	0.0
tRNA-Asp-GTC-1-8	5	0.0
tRNA-Asp-GTC-1-8	6	1.0
tRNA-Asp-GTC-1-8	7	0.0
tRNA-Asp-GTC-1-8	8	0.0
tRNA-Asp-GTC-1-8	9	0.0
tRNA-Asp-GTC-1-8	10	0.0
tRNA-Asp-GTC-1-8	11	0.04878048780487805
tRNA-Asp-GTC-1-8	12	0.006688963210702341
tRNA-Asp-GTC-1-8	13	0.027982326951399118
tRNA-Asp-GTC-1-8	14	0.003232758620689655
tRNA-Asp-GTC-1-8	15	0.0017436791630340018
tRNA-Asp-GTC-1-8	16	0.0018105009052504525
tRNA-Asp-GTC-1-8	17	0.001264622194119507
tRNA-Asp-GTC-1-8	18	0.000569313976658127
tRNA-Asp-GTC-1-8	19	0.0002610966057441253
tRNA-Asp-GTC-1-8	20	0.001278118609406953
tRNA-Asp-GTC-1-8	21	0.011722731906218144
tRNA-Asp-GTC-1-8	22	0.00654911838790932
tRNA-Asp-GTC-1-8	23	0.014232209737827715
tRNA-Asp-GTC-1-8	24	1.0
tRNA-Asp-GTC-1-8	25	0.021457085828343315
tRNA-Asp-GTC-1-8	26	0.028223718280683582
tRNA-Asp-GTC-1-8	27	0.03031834259727135
tRNA-Asp-GTC-1-8	28	0.06536284096757591
tRNA-Asp-GTC-1-8	29	0.03256997455470738
tRNA-Asp-GTC-1-8	30	0.014419428282317227
tRNA-Asp-GTC-1-8	31	0.02621532196487656
tRNA-Asp-GTC-1-8	32	0.0741687979539642
tRNA-Asp-GTC-1-8	33	0.07568807339449542
tRNA-Asp-GTC-1-8	34	0.010606060606060607
tRNA-Asp-GTC-1-8	35	0.04303474657315907
tRNA-Asp-GTC-1-8	36	0.06491750067622397
tRNA-Asp-GTC-1-8	37	0.27995894277649475
tRNA-Asp-GTC-1-8	38	0.18384835107764216
tRNA-Asp-GTC-1-8	39	0.05163727959697733
tRNA-Asp-GTC-1-8	40	0.32820906994619525
tRNA-Asp-GTC-1-8	41	0.14209225700164746
tRNA-Asp-GTC-1-8	42	0.3144409937888199
tRNA-Asp-GTC-1-8	43	0.48565573770491804
tRNA-Asp-GTC-1-8	44	0.019715497878712254
tRNA-Asp-GTC-1-8	45	0.27758186397984885
tRNA-Asp-GTC-1-8	46	0.013787916771120581
tRNA-Asp-GTC-1-8	47	0.06048387096774194
tRNA-Asp-GTC-1-8	48	0.06601650412603151
tRNA-Asp-GTC-1-8	49	0.06759790471439261
tRNA-Asp-GTC-1-8	50	0.023096446700507613
tRNA-Asp-GTC-1-8	51	0.024799599198396794
tRNA-Asp-GTC-1-8	52	0.017115529826327712
tRNA-Asp-GTC-1-8	53	0.01366051100430053
tRNA-Asp-GTC-1-8	54	0.05855397148676171
tRNA-Asp-GTC-1-8	55	0.0393483709273183
tRNA-Asp-GTC-1-8	56	0.6094580233793836
tRNA-Asp-GTC-1-8	57	0.15107361963190183
tRNA-Asp-GTC-1-8	58	0.0840764331210191
tRNA-Asp-GTC-1-8	59	0.11904154983431048
tRNA-Asp-GTC-1-8	60	0.2670933954029677
tRNA-Asp-GTC-1-8	61	0.5432447710570945
tRNA-Asp-GTC-1-8	62	0.5368956743002544
tRNA-Asp-GTC-1-8	63	0.13094615786722424
tRNA-Asp-GTC-1-8	64	0.06102212051868802
tRNA-Asp-GTC-1-8	65	0.08157022686719348
tRNA-Asp-GTC-1-8	66	0.11492499364352911
tRNA-Asp-GTC-1-8	67	0.0755287009063444
tRNA-Asp-GTC-1-8	68	0.15165995975855132
tRNA-Asp-GTC-1-8	69	0.004770273663068039
tRNA-Asp-GTC-1-8	70	0.021575514300050176
tRNA-Asp-GTC-1-8	71	0.1817033105888299
tRNA-Asp-GTC-1-8	72	0.05962059620596206
tRNA-Asp-GTC-1-8	73	0.2005947553392809
tRNA-Asp-GTC-1-8	74	0.08287153652392946
tRNA-Asp-GTC-1-8	75	0.05154639175257732
tRNA-Asp-GTC-1-8	76	0.15038363171355498
tRNA-Asp-GTC-1-8	77	0.3103906457613606
tRNA-Asp-GTC-1-8	78	0.7641144624903325
tRNA-Asp-GTC-1-8	79	0.02808271636456472
tRNA-Asp-GTC-1-8	80	0.12146596858638743
tRNA-Asp-GTC-1-8	81	0.11058700209643606
tRNA-Asp-GTC-1-8	82	0.2630237825594564
tRNA-Asp-GTC-1-8	83	0.2042291220556745
tRNA-Asp-GTC-1-8	84	0.11227232009555091
tRNA-Asp-GTC-1-8	85	0.033152033152033154
tRNA-Asp-GTC-1-8	86	0.041413583655438985
tRNA-Asp-GTC-1-8	87	0.13834726090993502
tRNA-Asp-GTC-1-8	88	0.09755312298776561
tRNA-Asp-GTC-1-8	89	0.10593351972662317
tRNA-Asp-GTC-1-8	90	0.12780112044817926
tRNA-Asp-GTC-1-8	91	0.15194000652103032
tRNA-Asp-GTC-1-8	92	0.12296681847755368
tRNA-Asp-GTC-1-8	93	0.24450242266120015
tRNA-Asp-GTC-1-8	94	0.15455893254262418
tRNA-Asp-GTC-1-8	95	0.31287813310285223
tRNA-Asp-GTC-1-8	96	0.163112607557052
tRNA-Asp-GTC-1-8	97	0.1918435289221806
tRNA-Asp-GTC-1-8	98	0.08
tRNA-Asp-GTC-1-8	99	0.14912280701754385
tRNA-Asp-GTC-1-8	100	0.14812239221140472
tRNA-Asp-GTC-1-8	101	0.23178807947019867
tRNA-Asp-GTC-1-8	102	0.057737495803961064
tRNA-Asp-GTC-1-8	103	0.10127028934368384
tRNA-Asp-GTC-1-8	104	0.06690647482014389
tRNA-Asp-GTC-1-8	105	0.12569832402234637
tRNA-Asp-GTC-1-8	106	0.14333087693441415
tRNA-Asp-GTC-1-8	107	0.1129737609329446
tRNA-Asp-GTC-1-8	108	0.08019953952417498
tRNA-Asp-GTC-1-8	109	0.15044971381847916
tRNA-Asp-GTC-1-8	110	0.0939625850340136
tRNA-Asp-GTC-1-8	111	0.5688325991189427
tRNA-Asp-GTC-1-8	112	0.2485148514851485
tRNA-Asp-GTC-1-8	113	0.16198262646908534
tRNA-Asp-GTC-1-8	114	0.1872
tRNA-Asp-GTC-1-8	115	0.22888759464181713
tRNA-Asp-GTC-1-8	116	0.21786743515850143
tRNA-Asp-GTC-1-8	117	0.10573770491803279
tRNA-Asp-GTC-1-8	118	0.2742653606411398
tRNA-Asp-GTC-1-8	119	0.28355555555555556
tRNA-Asp-GTC-1-8	120	0.026886383347788378
tRNA-Asp-GTC-1-8	121	0.03430079155672823
tRNA-Asp-GTC-1-8	122	0.04043126684636118
tRNA-Asp-GTC-1-8	123	0.04766355140186916
tRNA-Asp-GTC-1-8	124	0.061224489795918366
tRNA-Asp-GTC-1-8	125	0.041804180418041806
tRNA-Asp-GTC-1-8	126	0.021660649819494584
tRNA-Asp-GTC-1-8	127	0.01226158038147139
tRNA-Asp-GTC-1-8	128	0.0
tRNA-Asp-GTC-1-8	129	0.0
tRNA-Asp-GTC-1-9	1	0.0
tRNA-Asp-GTC-1-9	2	0.0
tRNA-Asp-GTC-1-9	3	0.0
tRNA-Asp-GTC-1-9	4	0.0
tRNA-Asp-GTC-1-9	5	0.0
tRNA-Asp-GTC-1-9	6	0.0
tRNA-Asp-GTC-1-9	7	0.0
tRNA-Asp-GTC-1-9	8	0.0
tRNA-Asp-GTC-1-9	9	0.5
tRNA-Asp-GTC-1-9	10	0.0
tRNA-Asp-GTC-1-9	11	0.0
tRNA-Asp-GTC-1-9	12	0.0
tRNA-Asp-GTC-1-9	13	0.038461538461538464
tRNA-Asp-GTC-1-9	14	0.0
tRNA-Asp-GTC-1-9	15	0.0
tRNA-Asp-GTC-1-9	16	0.0
tRNA-Asp-GTC-1-9	17	0.0
tRNA-Asp-GTC-1-9	18	0.0
tRNA-Asp-GTC-1-9	19	0.0
tRNA-Asp-GTC-1-9	20	0.0
tRNA-Asp-GTC-1-9	21	0.06481481481481481
tRNA-Asp-GTC-1-9	22	0.038834951456310676
tRNA-Asp-GTC-1-9	23	0.1651376146788991
tRNA-Asp-GTC-1-9	24	1.0
tRNA-Asp-GTC-1-9	25	0.13157894736842105
tRNA-Asp-GTC-1-9	26	0.034782608695652174
tRNA-Asp-GTC-1-9	27	0.05042016806722689
tRNA-Asp-GTC-1-9	28	0.13559322033898305
tRNA-Asp-GTC-1-9	29	0.07317073170731707
tRNA-Asp-GTC-1-9	30	0.015625
tRNA-Asp-GTC-1-9	31	0.032
tRNA-Asp-GTC-1-9	32	0.09375
tRNA-Asp-GTC-1-9	33	0.061068702290076333
tRNA-Asp-GTC-1-9	34	0.0
tRNA-Asp-GTC-1-9	35	0.06521739130434782
tRNA-Asp-GTC-1-9	36	0.06611570247933884
tRNA-Asp-GTC-1-9	37	0.2677165354330709
tRNA-Asp-GTC-1-9	38	0.1171875
tRNA-Asp-GTC-1-9	39	0.022727272727272728
tRNA-Asp-GTC-1-9	40	0.22388059701492538
tRNA-Asp-GTC-1-9	41	0.0273972602739726
tRNA-Asp-GTC-1-9	42	0.2923076923076923
tRNA-Asp-GTC-1-9	43	0.3888888888888889
tRNA-Asp-GTC-1-9	44	0.022388059701492536
tRNA-Asp-GTC-1-9	45	0.25735294117647056
tRNA-Asp-GTC-1-9	46	0.0
tRNA-Asp-GTC-1-9	47	0.07352941176470588
tRNA-Asp-GTC-1-9	48	0.09352517985611511
tRNA-Asp-GTC-1-9	49	0.08633093525179857
tRNA-Asp-GTC-1-9	50	0.02142857142857143
tRNA-Asp-GTC-1-9	51	0.06428571428571428
tRNA-Asp-GTC-1-9	52	0.014492753623188406
tRNA-Asp-GTC-1-9	53	0.02877697841726619
tRNA-Asp-GTC-1-9	54	0.05755395683453238
tRNA-Asp-GTC-1-9	55	0.04225352112676056
tRNA-Asp-GTC-1-9	56	0.44274809160305345
tRNA-Asp-GTC-1-9	57	0.10714285714285714
tRNA-Asp-GTC-1-9	58	0.07746478873239436
tRNA-Asp-GTC-1-9	59	0.06338028169014084
tRNA-Asp-GTC-1-9	60	0.384
tRNA-Asp-GTC-1-9	61	0.5390625
tRNA-Asp-GTC-1-9	62	0.5208333333333334
tRNA-Asp-GTC-1-9	63	0.15
tRNA-Asp-GTC-1-9	64	0.0625
tRNA-Asp-GTC-1-9	65	0.0979020979020979
tRNA-Asp-GTC-1-9	66	0.12056737588652482
tRNA-Asp-GTC-1-9	67	0.0684931506849315
tRNA-Asp-GTC-1-9	68	0.17006802721088435
tRNA-Asp-GTC-1-9	69	0.0
tRNA-Asp-GTC-1-9	70	0.0136986301369863
tRNA-Asp-GTC-1-9	71	0.19148936170212766
tRNA-Asp-GTC-1-9	72	0.07352941176470588
tRNA-Asp-GTC-1-9	73	0.21897810218978103
tRNA-Asp-GTC-1-9	74	0.1095890410958904
tRNA-Asp-GTC-1-9	75	0.0410958904109589
tRNA-Asp-GTC-1-9	76	0.1724137931034483
tRNA-Asp-GTC-1-9	77	0.3916083916083916
tRNA-Asp-GTC-1-9	78	0.7013888888888888
tRNA-Asp-GTC-1-9	79	0.034482758620689655
tRNA-Asp-GTC-1-9	80	0.11428571428571428
tRNA-Asp-GTC-1-9	81	0.1366906474820144
tRNA-Asp-GTC-1-9	82	0.21138211382113822
tRNA-Asp-GTC-1-9	83	0.19708029197080293
tRNA-Asp-GTC-1-9	84	0.09016393442622951
tRNA-Asp-GTC-1-9	85	0.041666666666666664
tRNA-Asp-GTC-1-9	86	0.05755395683453238
tRNA-Asp-GTC-1-9	87	0.1417910447761194
tRNA-Asp-GTC-1-9	88	0.10526315789473684
tRNA-Asp-GTC-1-9	89	0.072
tRNA-Asp-GTC-1-9	90	0.13333333333333333
tRNA-Asp-GTC-1-9	91	0.10317460317460317
tRNA-Asp-GTC-1-9	92	0.12195121951219512
tRNA-Asp-GTC-1-9	93	0.06611570247933884
tRNA-Asp-GTC-1-9	94	0.09090909090909091
tRNA-Asp-GTC-1-9	95	0.14035087719298245
tRNA-Asp-GTC-1-9	96	0.08547008547008547
tRNA-Asp-GTC-1-9	97	0.09803921568627451
tRNA-Asp-GTC-1-9	98	0.03968253968253968
tRNA-Asp-GTC-1-9	99	0.06837606837606838
tRNA-Asp-GTC-1-9	100	0.06722689075630252
tRNA-Asp-GTC-1-9	101	0.10655737704918032
tRNA-Asp-GTC-1-9	102	0.0847457627118644
tRNA-Asp-GTC-1-9	103	0.12727272727272726
tRNA-Asp-GTC-1-9	104	0.08653846153846154
tRNA-Asp-GTC-1-9	105	0.16494845360824742
tRNA-Asp-GTC-1-9	106	0.13861386138613863
tRNA-Asp-GTC-1-9	107	0.13725490196078433
tRNA-Asp-GTC-1-9	108	0.11458333333333333
tRNA-Asp-GTC-1-9	109	0.22826086956521738
tRNA-Asp-GTC-1-9	110	0.12359550561797752
tRNA-Asp-GTC-1-9	111	0.49230769230769234
tRNA-Asp-GTC-1-9	112	0.2463768115942029
tRNA-Asp-GTC-1-9	113	0.16176470588235295
tRNA-Asp-GTC-1-9	114	0.19402985074626866
tRNA-Asp-GTC-1-9	115	0.25396825396825395
tRNA-Asp-GTC-1-9	116	0.2
tRNA-Asp-GTC-1-9	117	0.1702127659574468
tRNA-Asp-GTC-1-9	118	0.2608695652173913
tRNA-Asp-GTC-1-9	119	0.25
tRNA-Asp-GTC-1-9	120	0.043478260869565216
tRNA-Asp-GTC-1-9	121	0.022222222222222223
tRNA-Asp-GTC-1-9	122	0.023809523809523808
tRNA-Asp-GTC-1-9	123	0.023809523809523808
tRNA-Asp-GTC-1-9	124	0.02564102564102564
tRNA-Asp-GTC-1-9	125	0.07894736842105263
tRNA-Asp-GTC-1-9	126	0.0
tRNA-Asp-GTC-1-9	127	0.0
tRNA-Asp-GTC-1-9	128	0.0
tRNA-Asp-GTC-1-9	129	0.0
tRNA-Asp-GTC-2-1	1	0.0
tRNA-Asp-GTC-2-1	2	0.0
tRNA-Asp-GTC-2-1	3	0.0
tRNA-Asp-GTC-2-1	4	0.0
tRNA-Asp-GTC-2-1	5	0.0
tRNA-Asp-GTC-2-1	6	0.0
tRNA-Asp-GTC-2-1	7	0.0
tRNA-Asp-GTC-2-1	8	0.0
tRNA-Asp-GTC-2-1	9	0.0
tRNA-Asp-GTC-2-1	10	0.0
tRNA-Asp-GTC-2-1	11	0.0
tRNA-Asp-GTC-2-1	12	0.0
tRNA-Asp-GTC-2-1	13	0.0
tRNA-Asp-GTC-2-1	14	0.023809523809523808
tRNA-Asp-GTC-2-1	15	0.0
tRNA-Asp-GTC-2-1	16	0.0
tRNA-Asp-GTC-2-1	17	0.007518796992481203
tRNA-Asp-GTC-2-1	18	0.006493506493506494
tRNA-Asp-GTC-2-1	19	0.0
tRNA-Asp-GTC-2-1	20	0.005917159763313609
tRNA-Asp-GTC-2-1	21	0.04819277108433735
tRNA-Asp-GTC-2-1	22	0.017964071856287425
tRNA-Asp-GTC-2-1	23	0.08536585365853659
tRNA-Asp-GTC-2-1	24	1.0
tRNA-Asp-GTC-2-1	25	0.0718954248366013
tRNA-Asp-GTC-2-1	26	0.2013888888888889
tRNA-Asp-GTC-2-1	27	0.25
tRNA-Asp-GTC-2-1	28	0.06474820143884892
tRNA-Asp-GTC-2-1	29	0.3254437869822485
tRNA-Asp-GTC-2-1	30	0.21176470588235294
tRNA-Asp-GTC-2-1	31	0.5384615384615384
tRNA-Asp-GTC-2-1	32	0.16042780748663102
tRNA-Asp-GTC-2-1	33	0.07936507936507936
tRNA-Asp-GTC-2-1	34	0.18471337579617833
tRNA-Asp-GTC-2-1	35	0.12432432432432433
tRNA-Asp-GTC-2-1	36	0.3384615384615385
tRNA-Asp-GTC-2-1	37	0.17258883248730963
tRNA-Asp-GTC-2-1	38	0.12807881773399016
tRNA-Asp-GTC-2-1	39	0.2639593908629442
tRNA-Asp-GTC-2-1	40	0.19658119658119658
tRNA-Asp-GTC-2-1	41	0.23645320197044334
tRNA-Asp-GTC-2-1	42	0.41262135922330095
tRNA-Asp-GTC-2-1	43	0.02358490566037736
tRNA-Asp-GTC-2-1	44	0.2535885167464115
tRNA-Asp-GTC-2-1	45	0.0
tRNA-Asp-GTC-2-1	46	0.03255813953488372
tRNA-Asp-GTC-2-1	47	0.04608294930875576
tRNA-Asp-GTC-2-1	48	0.027777777777777776
tRNA-Asp-GTC-2-1	49	0.04326923076923077
tRNA-Asp-GTC-2-1	50	0.027906976744186046
tRNA-Asp-GTC-2-1	51	0.004629629629629629
tRNA-Asp-GTC-2-1	52	0.028169014084507043
tRNA-Asp-GTC-2-1	53	0.08411214953271028
tRNA-Asp-GTC-2-1	54	0.05116279069767442
tRNA-Asp-GTC-2-1	55	0.5728155339805825
tRNA-Asp-GTC-2-1	56	0.14285714285714285
tRNA-Asp-GTC-2-1	57	0.09433962264150944
tRNA-Asp-GTC-2-1	58	0.15714285714285714
tRNA-Asp-GTC-2-1	59	0.31351351351351353
tRNA-Asp-GTC-2-1	60	0.5979381443298969
tRNA-Asp-GTC-2-1	61	0.5801886792452831
tRNA-Asp-GTC-2-1	62	0.1822429906542056
tRNA-Asp-GTC-2-1	63	0.09813084112149532
tRNA-Asp-GTC-2-1	64	0.14678899082568808
tRNA-Asp-GTC-2-1	65	0.14746543778801843
tRNA-Asp-GTC-2-1	66	0.1004566210045662
tRNA-Asp-GTC-2-1	67	0.15668202764976957
tRNA-Asp-GTC-2-1	68	0.018433179723502304
tRNA-Asp-GTC-2-1	69	0.013636363636363636
tRNA-Asp-GTC-2-1	70	0.18433179723502305
tRNA-Asp-GTC-2-1	71	0.085
tRNA-Asp-GTC-2-1	72	0.23414634146341465
tRNA-Asp-GTC-2-1	73	0.11467889908256881
tRNA-Asp-GTC-2-1	74	0.06422018348623854
tRNA-Asp-GTC-2-1	75	0.14084507042253522
tRNA-Asp-GTC-2-1	76	0.295
tRNA-Asp-GTC-2-1	77	0.719626168224299
tRNA-Asp-GTC-2-1	78	0.037209302325581395
tRNA-Asp-GTC-2-1	79	0.1650943396226415
tRNA-Asp-GTC-2-1	80	0.17307692307692307
tRNA-Asp-GTC-2-1	81	0.2613065326633166
tRNA-Asp-GTC-2-1	82	0.21739130434782608
tRNA-Asp-GTC-2-1	83	0.08888888888888889
tRNA-Asp-GTC-2-1	84	0.06190476190476191
tRNA-Asp-GTC-2-1	85	0.06060606060606061
tRNA-Asp-GTC-2-1	86	0.1751412429378531
tRNA-Asp-GTC-2-1	87	0.0963855421686747
tRNA-Asp-GTC-2-1	88	0.11891891891891893
tRNA-Asp-GTC-2-1	89	0.14935064935064934
tRNA-Asp-GTC-2-1	90	0.13953488372093023
tRNA-Asp-GTC-2-1	91	0.14204545454545456
tRNA-Asp-GTC-2-1	92	0.2138364779874214
tRNA-Asp-GTC-2-1	93	0.12883435582822086
tRNA-Asp-GTC-2-1	94	0.25517241379310346
tRNA-Asp-GTC-2-1	95	0.14
tRNA-Asp-GTC-2-1	96	0.19310344827586207
tRNA-Asp-GTC-2-1	97	0.09411764705882353
tRNA-Asp-GTC-2-1	98	0.15950920245398773
tRNA-Asp-GTC-2-1	99	0.10256410256410256
tRNA-Asp-GTC-2-1	100	0.1686746987951807
tRNA-Asp-GTC-2-1	101	0.06329113924050633
tRNA-Asp-GTC-2-1	102	0.09803921568627451
tRNA-Asp-GTC-2-1	103	0.05517241379310345
tRNA-Asp-GTC-2-1	104	0.11940298507462686
tRNA-Asp-GTC-2-1	105	0.16312056737588654
tRNA-Asp-GTC-2-1	106	0.1276595744680851
tRNA-Asp-GTC-2-1	107	0.06976744186046512
tRNA-Asp-GTC-2-1	108	0.1885245901639344
tRNA-Asp-GTC-2-1	109	0.13559322033898305
tRNA-Asp-GTC-2-1	110	0.5714285714285714
tRNA-Asp-GTC-2-1	111	0.27358490566037735
tRNA-Asp-GTC-2-1	112	0.11224489795918367
tRNA-Asp-GTC-2-1	113	0.16666666666666666
tRNA-Asp-GTC-2-1	114	0.17777777777777778
tRNA-Asp-GTC-2-1	115	0.12643678160919541
tRNA-Asp-GTC-2-1	116	0.16363636363636364
tRNA-Asp-GTC-2-1	117	0.19230769230769232
tRNA-Asp-GTC-2-1	118	0.22641509433962265
tRNA-Asp-GTC-2-1	119	0.019230769230769232
tRNA-Asp-GTC-2-1	120	0.020833333333333332
tRNA-Asp-GTC-2-1	121	0.06521739130434782
tRNA-Asp-GTC-2-1	122	0.0
tRNA-Asp-GTC-2-1	123	0.06818181818181818
tRNA-Asp-GTC-2-1	124	0.0
tRNA-Asp-GTC-2-1	125	0.0
tRNA-Asp-GTC-2-1	126	0.0
tRNA-Asp-GTC-2-1	127	0.0
tRNA-Asp-GTC-2-1	128	0.0
tRNA-Cys-GCA-1-1	1	0.0
tRNA-Cys-GCA-1-1	2	0.0
tRNA-Cys-GCA-1-1	3	0.0
tRNA-Cys-GCA-1-1	4	0.0
tRNA-Cys-GCA-1-1	5	0.0
tRNA-Cys-GCA-1-1	6	0.0
tRNA-Cys-GCA-1-1	7	0.0
tRNA-Cys-GCA-1-1	8	0.0
tRNA-Cys-GCA-1-1	9	0.0
tRNA-Cys-GCA-1-1	10	0.0
tRNA-Cys-GCA-1-1	11	0.17647058823529413
tRNA-Cys-GCA-1-1	12	0.0
tRNA-Cys-GCA-1-1	13	0.0
tRNA-Cys-GCA-1-1	14	0.0
tRNA-Cys-GCA-1-1	15	0.0
tRNA-Cys-GCA-1-1	16	0.015037593984962405
tRNA-Cys-GCA-1-1	17	0.0055248618784530384
tRNA-Cys-GCA-1-1	18	0.0049261083743842365
tRNA-Cys-GCA-1-1	19	0.00966183574879227
tRNA-Cys-GCA-1-1	20	0.0
tRNA-Cys-GCA-1-1	21	0.014018691588785047
